input_text_ids,input_text,target_text,prefix
Z#5:4,"The atmosphere was pretty nice but had a bit lacking , which it tries to make up for with a crazy scheme of mirrors .",atmosphere ~ ambience general ~ negative ~~ scheme of mirrors ~ ambience general ~ negative,TASD
Z#5:5,"If you ' re into being lost when you ' re just five feet from your table then hey , that ' s a good thing .",NULL ~ ambience general ~ negative,TASD
Z#5:6,Despite the confusing mirrors this will likely be my go - to for modern Japanese food for the foreseeable future .,modern Japanese food ~ food quality ~ positive ~~ mirrors ~ ambience general ~ negative,TASD
TM#4:0,"Indo Chinese food , pretty good . . .",Indo Chinese food ~ food quality ~ positive,TASD
TM#4:1,Not a very fancy place but very good Chinese style Indian food .,Chinese style Indian food ~ food quality ~ positive ~~ place ~ ambience general ~ neutral,TASD
TM#4:2,"The chicken lollipop is my favorite , most of the dishes ( I have to agree with a previous reviewer ) are quite oily and very spicy , espeically the Chilli Chicken .",chicken lollipop ~ food quality ~ positive ~~ dishes ~ food quality ~ negative ~~ Chilli Chicken ~ food quality ~ negative,TASD
TM#4:3,"My mom originally introduced me to this place , but even she ( being Indian ) feels the food can be somewhat over the top spicy and far too oily .",food ~ food quality ~ negative,TASD
TM#4:4,Still we keep going back : ),NULL ~ restaurant general ~ positive,TASD
TFS#11:0,I was speechless by the horrible food .,food ~ food quality ~ negative,TASD
TFS#11:1,"I attended a holiday dinner at the restaurant , and the food was majorly disappointing .",food ~ food quality ~ negative,TASD
TFS#11:3,"Rather than preparing vegetarian dish , the chef presented me with a plate of steamed vegetables ( minus sauce , seasoning , or any form or aesthetic presentation ) .",chef ~ service general ~ negative ~~ vegetarian dish ~ food quality ~ negative ~~ vegetarian dish ~ food style_options ~ negative,TASD
TFS#11:4,"I was so stunned , and I left the dinner hungry and majorly disappointing .",NULL ~ restaurant general ~ negative,TASD
TFS#11:5,This place survives on reputation alone .,place ~ restaurant miscellaneous ~ negative,TASD
TFS#11:6,I will NEVER return .,NULL ~ restaurant general ~ negative,TASD
ADLT#10:0,Best In ALL of NYC,NULL ~ restaurant general ~ positive,TASD
ADLT#10:1,"This is the MOST wonderful restaurant in all of New York City , not just Brooklyn . . .",restaurant ~ restaurant general ~ positive,TASD
ADLT#10:2,"for 7 years they have put out the most tasty , most delicious food and kept it that way . . .",food ~ food quality ~ positive,TASD
ADLT#10:3,"never swaying , never a bad meal , never bad service . . .",NULL ~ restaurant general ~ positive ~~ service ~ service general ~ positive ~~ meal ~ food quality ~ positive,TASD
ADLT#10:5,you should travel from the Bronx to try it . . .,NULL ~ restaurant general ~ positive,TASD
ADLT#10:6,"great food , great wine list , great service in a great neighborhood . . .",service ~ service general ~ positive ~~ food ~ food quality ~ positive ~~ wine list ~ drinks style_options ~ positive ~~ neighborhood ~ location general ~ positive,TASD
ADLT#10:7,so delicious ! ! ! ! ! !,NULL ~ food quality ~ positive,TASD
PP#3:0,Patsy ' s Pizza = true love,NULL ~ restaurant general ~ positive,TASD
PP#3:1,Hands down the best pizza on the planet .,pizza ~ food quality ~ positive,TASD
PP#3:3,"In about 12 minutes , the thing is gone .",NULL ~ food quality ~ positive,TASD
BHD#6:0,great hot dogs . .,hot dogs ~ food quality ~ positive,TASD
BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .,hot dogs ~ food quality ~ positive,TASD
BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost !,toppings ~ food quality ~ positive ~~ place ~ restaurant miscellaneous ~ positive,TASD
TM#5:0,great taste,NULL ~ food quality ~ positive,TASD
TM#5:1,"Great , original taste .",NULL ~ food quality ~ positive,TASD
TM#5:2,"For me dishes a little oily , but overall dining experience good .",NULL ~ restaurant general ~ positive ~~ dishes ~ food quality ~ negative,TASD
TM#5:3,Helpful service and average price per dish $ 10 .,service ~ service general ~ positive ~~ dish ~ food prices ~ neutral,TASD
TM#5:4,The only thing that strikes you is the decor ? ( not very pleasant ) .,decor ~ ambience general ~ negative,TASD
TM#6:0,great food,food ~ food quality ~ positive,TASD
TM#6:1,This place has great indian chinese food .,indian chinese food ~ food quality ~ positive,TASD
TM#6:2,The flavors are amazing and the value is phenomenal .,NULL ~ food quality ~ positive ~~ NULL ~ food prices ~ positive,TASD
TM#6:3,"Be prepared to wait , because the place is pretty tiny .",place ~ ambience general ~ negative ~~ place ~ restaurant miscellaneous ~ negative,TASD
TM#6:4,"Also , they do not take credit card so come with cash !",NULL ~ restaurant miscellaneous ~ neutral,TASD
TM#6:5,"Even though the place is not beautiful , the food speaks for itself .",food ~ food quality ~ positive ~~ place ~ ambience general ~ negative,TASD
TM#6:6,"Best Indian Chinese in the city , by far !",Indian Chinese ~ food quality ~ positive,TASD
TVU#6:0,AMAZING MY FAVORITE ! ! !,NULL ~ restaurant general ~ positive,TASD
TVU#6:2,"I came across Village Underground by accident , now I go there all the time .",Village Underground ~ restaurant general ~ positive,TASD
TVU#6:3,The martinis are amazing and very fairly priced .,martinis ~ drinks prices ~ positive ~~ martinis ~ drinks quality ~ positive,TASD
TVU#6:4,"THE SERVICE IS AMAZING , i ' ve had different waiters and they were all nice , which is a rare thing in NYC .",SERVICE ~ service general ~ positive ~~ waiters ~ service general ~ positive,TASD
TVU#6:5,"The DJ is awesome , I have been there for my birthday and a bunch of other times with friends and I keep going back .",NULL ~ restaurant general ~ positive ~~ DJ ~ ambience general ~ positive,TASD
TVU#6:6,You can get a table without a reservation if you get there early I they don ' t make you by bottles .,NULL ~ service general ~ positive,TASD
TVU#6:7,Which lets face it . . . . at times it ' s a good thing .,NULL ~ service general ~ positive,TASD
TVU#6:8,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME ! ! !,NULL ~ restaurant general ~ positive ~~ NULL ~ restaurant prices ~ positive,TASD
TVU#6:9,Highly recommended !,NULL ~ restaurant general ~ positive,TASD
ADLT#3:0,"One of the best , if not THE best , restaurants in Park Slope ( and NY in general )",NULL ~ restaurant general ~ positive,TASD
ADLT#3:1,Everything on the menu is great .,menu ~ food quality ~ positive,TASD
ADLT#3:2,This establishment is the real deal .,establishment ~ restaurant general ~ positive,TASD
ADLT#3:3,"Wish NY had more of these kind of places : intimate , superb food , homey , top notch all the way around , certainly worth the wait .",NULL ~ restaurant general ~ positive ~~ food ~ food quality ~ positive ~~ NULL ~ ambience general ~ positive,TASD
TFS#5:2,But $ 500 for a dinner for two that didn ' t include Wine ?,dinner for two ~ food prices ~ negative,TASD
TFS#5:4,"Look , the appetizers were really good .",appetizers ~ food quality ~ positive,TASD
TFS#5:5,The entree was also very good .,entree ~ food quality ~ positive,TASD
TFS#5:6,"Can ' t argue about that , but they are clearly over priced .",NULL ~ food prices ~ negative,TASD
TFS#5:7,What you are paying for is the environment and the name .,NULL ~ restaurant prices ~ negative ~~ environment ~ ambience general ~ neutral ~~ NULL ~ restaurant miscellaneous ~ neutral,TASD
TFS#5:8,"Yes , the place is classy and beautiful , but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while .",place ~ restaurant prices ~ negative ~~ place ~ ambience general ~ positive,TASD
TFS#5:12,Which of course is not real Kobe but Wagyu beef .,NULL ~ food quality ~ negative,TASD
TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe .,NULL ~ restaurant miscellaneous ~ negative,TASD
TFS#5:16,Vanison was good but not amazing .,Vanison ~ food quality ~ neutral,TASD
TFS#5:17,Bison was quite excellent however .,Bison ~ food quality ~ positive,TASD
TFS#5:18,Dessert : pure disaster .,Dessert ~ food quality ~ negative,TASD
TFS#5:19,Just not good at all .,NULL ~ food quality ~ negative,TASD
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all .,NULL ~ food quality ~ negative ~~ NULL ~ food style_options ~ negative,TASD
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself , but may be it is worth it .",restaurant ~ restaurant general ~ negative ~~ restaurant ~ restaurant prices ~ negative,TASD
TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say "" I ' ve been to the four seasons restaurant "" .",The Four Seasons ~ restaurant prices ~ negative ~~ The Four Seasons ~ restaurant miscellaneous ~ neutral,TASD
TFS#5:24,"I wanted to go there to see if it was worth it and sadly , curiousity got the best of me and I paid dearly for it .",NULL ~ restaurant general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
TFS#5:25,"All in all , the food was great ( except for the dessserts ) .",food ~ food quality ~ positive ~~ dessserts ~ food quality ~ negative,TASD
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment ~ ambience general ~ neutral ~~ NULL ~ restaurant miscellaneous ~ neutral,TASD
TFS#5:27,"If you are going for the food , it will not be worth it .",food ~ food quality ~ negative,TASD
TFS#5:29,"You would think they would make up for it with service , sadly , no .",service ~ service general ~ negative,TASD
TFS#5:30,"Service was just ok , it is not what you ' d expect for $ 500 .",Service ~ service general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:0,Terrible Waste of money . . scammers,NULL ~ restaurant general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience !,Casa La Femme ~ restaurant general ~ negative,TASD
CLF#3:3,I am actually offended to have spent so much money on such a bad experience .,NULL ~ restaurant general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme ~ restaurant general ~ negative ~~ Casa La Femme ~ restaurant prices ~ negative,TASD
CLF#3:6,"Our visit their to say the least , was an unpleasant and costly experience !",NULL ~ restaurant general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience .,NULL ~ restaurant general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait ~ service general ~ neutral,TASD
CLF#3:9,Although we were told 10 - 15 minutes and it was more like 45 minutes .,NULL ~ service general ~ negative,TASD
CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited .,NULL ~ restaurant general ~ positive,TASD
CLF#3:11,The place is beautiful !,place ~ ambience general ~ positive,TASD
CLF#3:12,The hostess was very pleasant .,hostess ~ service general ~ positive,TASD
CLF#3:13,"However , our $ 14 drinks were were horrible !",drinks ~ drinks prices ~ negative ~~ drinks ~ drinks quality ~ negative,TASD
CLF#3:14,"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !",NULL ~ service general ~ negative,TASD
CLF#3:16,Our experience did not ever get any better .,NULL ~ restaurant general ~ negative,TASD
CLF#3:17,For each course we waited over 1 / 2 hour to 45 minutes and were never offered a drink .,NULL ~ service general ~ negative,TASD
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka .,waiter ~ service general ~ negative,TASD
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner .,waiter ~ service general ~ negative,TASD
CLF#3:20,We asked for beverages and never received them .,NULL ~ service general ~ negative,TASD
CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order .,waiter ~ service general ~ negative,TASD
CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin .,chicken ~ food quality ~ negative,TASD
CLF#3:23,I would not expect this for a $ 55 dinner .,dinner ~ food quality ~ negative ~~ dinner ~ food prices ~ negative,TASD
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka !,NULL ~ service general ~ negative,TASD
CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka . . some of which we never received !,NULL ~ service general ~ negative,TASD
CLF#3:26,The only beverage we did receive was water in dirty glasses !,NULL ~ service general ~ negative,TASD
CLF#3:27,To top it all off . . the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant .,NULL ~ service general ~ negative ~~ NULL ~ restaurant miscellaneous ~ negative,TASD
CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !",food ~ food quality ~ negative ~~ NULL ~ restaurant prices ~ negative ~~ NULL ~ restaurant miscellaneous ~ negative,TASD
CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible !,meal ~ food quality ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:30,"I have never left a restaurant feeling as if i was abused , and wasted my hard earned money .",restaurant ~ restaurant general ~ negative ~~ restaurant ~ restaurant prices ~ negative,TASD
CLF#3:31,MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly !,NULL ~ restaurant general ~ negative ~~ NULL ~ service general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
CLF#3:32,I wish I COULD be refunded !,NULL ~ restaurant general ~ negative,TASD
BFC#9:0,Don ' t go with a larger group than 4 !,NULL ~ restaurant miscellaneous ~ negative,TASD
BFC#9:4,"At first we were a little taken aback , as this seemed to present a problem , although the restaurant looked fairly empty , but they hastily put the table together for us .",NULL ~ service general ~ positive,TASD
BFC#9:5,The menu is fairly simple without much descriptions .,menu ~ food style_options ~ neutral,TASD
BFC#9:6,"There was no tap beer that evening , which was a disappointment .",beer ~ drinks style_options ~ negative,TASD
BFC#9:7,"Not much of a selection of bottled beer either , we went with Brahma .",selection of bottled beer ~ drinks style_options ~ negative,TASD
BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion ( maybe 3 of each ) .,NULL ~ service general ~ positive ~~ fried oysters and clams ~ food quality ~ positive ~~ fried oysters and clams ~ food style_options ~ negative,TASD
BFC#9:9,"The lobster knuckles ( special of the day ) were ok , but pretty tasteless .",lobster knuckles ~ food quality ~ negative ~~ lobster knuckles ~ food style_options ~ neutral,TASD
BFC#9:10,"I believe there were 2 shrimp in the "" salt encrusted shrimp "" appetizer .",NULL ~ food style_options ~ negative,TASD
BFC#9:14,"She replied "" well it would be more convenient for us if you ordered now , since you are a larger party , and it might get crowded . """,NULL ~ service general ~ negative,TASD
BFC#9:16,The food arrived in about 15 minutes .,NULL ~ service general ~ neutral,TASD
BFC#9:17,I had the Thai style Fried Sea Bass . . . which was very good .,Thai style Fried Sea Bass ~ food quality ~ positive,TASD
BFC#9:18,"Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice !",food ~ food quality ~ positive ~~ grilled Mahi Mahi ~ food quality ~ negative ~~ grilled Mahi Mahi ~ food style_options ~ negative,TASD
BFC#9:19,I heard the lobster roll was excellent .,lobster roll ~ food quality ~ positive,TASD
BFC#9:20,"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .",NULL ~ service general ~ negative,TASD
BFC#9:21,"All in all the food was good - a little on the expensive side , but fresh .",food ~ food quality ~ positive ~~ food ~ food prices ~ negative,TASD
BFC#9:22,"Service not the friendliest to our "" large party "" !",Service ~ service general ~ negative,TASD
BFC#9:23,Probably would not go back here .,NULL ~ restaurant general ~ negative,TASD
BG#5:0,Great Indian food,Indian food ~ food quality ~ positive,TASD
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly , but I can say this is one of the best I ' ve had .",Food ~ food quality ~ positive,TASD
BG#5:3,"Very "" normal Indian food "" , but done really well .",Indian food ~ food quality ~ positive ~~ Indian food ~ food style_options ~ neutral,TASD
BG#5:4,"I have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which I would expect at a upscale Indian restaurant but this place doesn ' t have an upscale feel .",place ~ restaurant general ~ positive ~~ place ~ restaurant prices ~ negative ~~ feel ~ ambience general ~ negative ~~ chicken tikka masala ~ food prices ~ negative,TASD
BG#5:5,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .",waiters ~ service general ~ negative,TASD
BG#5:6,I don ' t appreciate places or people that try to drive up the bill without the patron ' s knowledge so that was a huge turnoff ( more than the price ) .,NULL ~ service general ~ negative ~~ NULL ~ restaurant prices ~ negative,TASD
BG#5:7,"But if you ' re prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for Indian food",Indian food ~ food quality ~ positive ~~ place ~ restaurant prices ~ negative,TASD
BG#8:0,One of the BEST,NULL ~ restaurant general ~ positive,TASD
BG#8:1,"Bukhara Grill , the tagline says it all . . "" INDIAN SPICE RAVE """,Bukhara Grill ~ restaurant general ~ positive,TASD
BG#8:3,The lunch buffet is expensive but is deff worth it .,lunch buffet ~ food quality ~ positive ~~ lunch buffet ~ food prices ~ negative,TASD
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given .,service ~ service general ~ positive ~~ dinner ~ food quality ~ positive,TASD
BG#8:6,Bukhara is on my top 5 Indian places in NYC,Bukhara ~ restaurant general ~ positive,TASD
DBG#2:0,Wretched and retching,NULL ~ restaurant general ~ negative,TASD
DBG#2:3,I have never been so disgusted by both food an service .,service ~ service general ~ negative ~~ food ~ food quality ~ negative,TASD
DBG#2:4,For starters they delivered us someone else ' s order .,NULL ~ service general ~ negative,TASD
DBG#2:6,"However , once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair , ( sometimes you have to settle when it ' s your only option ) , I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting , slimy , clearly bad piece of fish skin .",Korean fair ~ food quality ~ negative ~~ kimchee ~ food quality ~ negative,TASD
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others , but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation .",NULL ~ service general ~ negative ~~ food ~ food quality ~ negative,TASD
DBG#2:9,None was made so i hung up .,NULL ~ service general ~ negative,TASD
DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet .,NULL ~ food quality ~ negative,TASD
DBG#2:11,"My girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that I was probably wrong and that it was most likely an oyster , and that we were also blacklisted from their restaurant .",NULL ~ service general ~ negative ~~ meal ~ food quality ~ negative,TASD
DBG#2:14,"It wasn ' t as if this restaurant had any major bragging points before hand , but now it ' s simply repulsive .",restaurant ~ restaurant general ~ negative,TASD
DBG#2:15,Eat at your own risk .,NULL ~ food quality ~ negative,TASD
CLF#7:0,Gorgeous place ideal for a romantic dinner,place ~ ambience general ~ positive ~~ place ~ restaurant miscellaneous ~ positive,TASD
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot .,four course prix fix menu ~ food quality ~ positive ~~ white organza tent ~ ambience general ~ positive,TASD
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service ~ service general ~ positive ~~ waiter ~ service general ~ positive,TASD
CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date .,Casa La Femme ~ restaurant miscellaneous ~ positive,TASD
DBG#7:0,More Williamsburg Garbage,NULL ~ restaurant general ~ negative,TASD
DBG#7:3,The dishes came out around 5 minutes apart .,NULL ~ service general ~ negative,TASD
DBG#7:4,"The bibimbap was average , but the stone bowl wasn ' t even close to sizzling .",stone bowl ~ food quality ~ negative ~~ bibimbap ~ food quality ~ neutral,TASD
DBG#7:5,Too bad I had paid an extra $ 2 for the stone bowl .,stone bowl ~ food prices ~ negative,TASD
DBG#7:6,The nakgi - bokum was horrible .,nakgi - bokum ~ food quality ~ negative,TASD
DBG#7:7,Easily the worst stir - fried squid I ' ve ever tasted .,stir - fried squid ~ food quality ~ negative,TASD
DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean .,sauce ~ food quality ~ negative,TASD
DBG#7:9,"The side dishes were passable , and I did get a refill upon request .",side dishes ~ food quality ~ neutral ~~ side dishes ~ food style_options ~ positive,TASD
DBG#7:10,The real problem I had with this place was the complete lack of service .,service ~ service general ~ negative,TASD
DBG#7:12,She just nodded and walked off .,NULL ~ service general ~ negative,TASD
DBG#7:14,"As to my comment about the food , no apology or acknowledgment was made .",NULL ~ service general ~ negative,TASD
DBG#7:15,My wife had barely touched that mess of a dish .,dish ~ food quality ~ negative,TASD
DBG#7:16,We were charged full price .,NULL ~ service general ~ negative,TASD
ADLT#9:0,Lives up to the hype,NULL ~ restaurant general ~ positive,TASD
ADLT#9:2,We ' ve tried before but it always packed and doesn ' t take reservations .,NULL ~ restaurant miscellaneous ~ neutral,TASD
ADLT#9:3,It was well worth the wait .,NULL ~ restaurant general ~ positive,TASD
ADLT#9:4,The wife had the risotto which was amazing .,risotto ~ food quality ~ positive,TASD
ADLT#9:5,"It doesn ' t look appetizing as it ' s covered in squid ink and it turns your lips and teeth black , but the taste was phenomenal .",NULL ~ food quality ~ positive ~~ NULL ~ food style_options ~ negative,TASD
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty .,farro salad ~ food quality ~ positive ~~ mashed yukon potatoes ~ food quality ~ positive,TASD
EVPK#4:0,i love margherita pizza – i looove east village pizza,east village pizza ~ restaurant general ~ positive ~~ margherita pizza ~ food quality ~ positive,TASD
EVPK#4:1,"Love this place , every time we are in the city this is one of the places we always go .",place ~ restaurant general ~ positive,TASD
EVPK#4:2,A quintessential slice of NYC pizza .,slice of NYC pizza ~ food quality ~ neutral,TASD
EVPK#4:3,"The crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components .",crust ~ food quality ~ positive ~~ sauce ~ food quality ~ positive ~~ cheese ~ food quality ~ positive,TASD
EVPK#4:4,"Personally I like the margherita pizza better , but they are all good .",margherita pizza ~ food quality ~ positive,TASD
Z#6:0,Possibly the Most Romantic Restaurant in the City,Restaurant ~ ambience general ~ positive,TASD
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie ( that don ’ t serve sushi ) , and in my opinion , one of the most romantic restaurants in the city !",modern Japanese brasserie ~ restaurant general ~ positive ~~ modern Japanese brasserie ~ ambience general ~ positive,TASD
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate décor will make you feel like you ’ re no longer in the city .",unmarked wooden doors ~ ambience general ~ positive ~~ décor ~ ambience general ~ positive ~~ spot ~ location general ~ neutral,TASD
Z#6:3,"If you ’ re planning to come here , make sure that your date is someone whom you really like since you ’ ll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",private booths ~ ambience general ~ positive ~~ glass ceilings ~ ambience general ~ positive,TASD
Z#6:4,It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !,waiter ~ service general ~ positive ~~ NULL ~ ambience general ~ positive,TASD
Z#6:5,"My party had the BBE $ 29 fixe prix menu , which was such a wonderful deal since it also came with a flight of sake !",NULL ~ food style_options ~ positive ~~ NULL ~ food prices ~ positive,TASD
Z#6:7,We started off with a delightful sashimi amuse bouche .,sashimi amuse bouche ~ food quality ~ positive,TASD
Z#6:9,"I picked the Grilled Black Cod as my entree , which I absolutely devoured while someone commented that the Grilled Salmon dish was better .",Grilled Black Cod ~ food quality ~ positive ~~ Grilled Salmon dish ~ food quality ~ positive,TASD
Z#6:10,The entrees were served with miso soup and rice .,entrees ~ food style_options ~ neutral,TASD
Z#6:11,The sake ’ s complimented the courses very well and is successfully easing me into the sake world .,sake ’ s ~ drinks quality ~ positive,TASD
Z#6:12,"For desserts , we tried the frozen black sesame mousse ( interesting but not extraordinary ) and matcha ( powdered green tea ) and blueberry cheesecake , which was phenomenal .",NULL ~ food quality ~ positive ~~ frozen black sesame mousse ~ food quality ~ neutral,TASD
Z#6:13,"Maybe it was the great company ( I had friends visiting from Philly – yes , it was not a date this time ) or the super reasonable price point , but I just can ’ t say enough good things about this brasserie .",brasserie ~ restaurant general ~ positive ~~ brasserie ~ restaurant prices ~ positive,TASD
Z#6:14,"I don ’ t usually visit the same establishment more than once , what more twice , but I ’ ll come to Zenkichi anytime for a quiet , unhurried and memorable dinner .",Zenkichi ~ restaurant general ~ positive ~~ Zenkichi ~ ambience general ~ positive,TASD
CLF#6:0,Terrible would be a compliment !,NULL ~ restaurant general ~ negative,TASD
CLF#6:1,"The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .",service ~ service general ~ negative,TASD
CLF#6:3,We paid a fixed pricce but got nothing ! !,NULL ~ service general ~ negative,TASD
CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .,NULL ~ service general ~ negative,TASD
CLF#6:5,"They are extremely rude , not even apologizing for the horrible service we got and handing us a bill well over $ 500 for some drinks adn their pita bread !",service ~ service general ~ negative ~~ drinks ~ drinks prices ~ negative ~~ pita bread ~ food prices ~ negative,TASD
CLF#6:6,Stay away,NULL ~ restaurant general ~ negative,TASD
DBG#6:0,Great Shabu Shabu,Shabu Shabu ~ food quality ~ positive,TASD
DBG#6:2,I love it .,NULL ~ restaurant general ~ positive,TASD
DBG#6:4,I tried a couple other dishes but wasn ' t too impressed .,dishes ~ food quality ~ neutral,TASD
DBG#6:5,"But for the Shabu Shabu , you won ' t find much better in NY .",Shabu Shabu ~ food quality ~ positive,TASD
DBG#6:7,"The meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .",service ~ service general ~ positive ~~ meat ~ food quality ~ positive ~~ sauces ~ food quality ~ positive ~~ meal ~ food style_options ~ positive ~~ kimchi ~ food prices ~ positive ~~ salad ~ food prices ~ positive,TASD
DBG#1:0,Dokebi gives Williamsburg the right one - two punch of classic Korean food and fusion twists like pork belly tacos .,Korean food ~ food quality ~ positive ~~ fusion twists ~ food quality ~ positive ~~ pork belly tacos ~ food quality ~ positive,TASD
BHD#1:0,"The hot dogs are good , yes , but the reason to get over here is the fantastic pork croquette sandwich , perfect on its supermarket squishy bun .",hot dogs ~ food quality ~ positive ~~ pork croquette sandwich ~ food quality ~ positive ~~ bun ~ food quality ~ positive,TASD
TR#5:0,Restaurant with a view,view ~ location general ~ neutral,TASD
TR#5:2,The food tasted very good .,food ~ food quality ~ positive,TASD
TR#5:3,The family seafood entree was very good .,family seafood entree ~ food quality ~ positive,TASD
TR#5:4,The main entree was also very good .,main entree ~ food quality ~ positive,TASD
TR#5:6,"Price is high but the food is good , so I would come back again .",NULL ~ restaurant general ~ positive ~~ food ~ food quality ~ positive ~~ food ~ food prices ~ negative,TASD
Z#7:0,This place doesn ' t make any sense,place ~ restaurant general ~ negative,TASD
Z#7:1,Just want to warn you all - don ' t waste your time and money .,NULL ~ restaurant general ~ negative,TASD
Z#7:2,"This place has totally weird decor , stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional . . .",decor ~ ambience general ~ negative ~~ mirrored walls ~ ambience general ~ negative,TASD
Z#7:3,This place is not inviting and the food is totally weird .,food ~ food quality ~ negative ~~ place ~ ambience general ~ negative,TASD
Z#7:4,The concept of japanese tapas is newly created and clearly doesn ' t work .,japanese tapas ~ food style_options ~ negative,TASD
Z#7:5,"The food they serve is not comforting , not appetizing and uncooked .",food ~ food quality ~ negative,TASD
Z#10:0,Good Food,Food ~ food quality ~ positive,TASD
Z#10:2,"The food was great and tasty , but the sitting space was too small , I don ' t like being cramp in a corner .",food ~ food quality ~ positive ~~ sitting space ~ ambience general ~ negative,TASD
Z#10:3,Over all it was a very nice romantic place .,place ~ restaurant general ~ positive ~~ place ~ ambience general ~ positive,TASD
P#7:0,Loved it,NULL ~ restaurant general ~ positive,TASD
P#7:1,A coworker and I tried Pacifico after work a few Fridays and loved it .,Pacifico ~ restaurant general ~ positive,TASD
